Title,Asset_Name,Version,ASR_Class,BP_Case,ASR_Case,Date,Oil_Mbbl,Condensate_Mbbl,Gas_MMcf,NGL_Mbbl,Oil_Equivalent_MBOE,Revenue_Oil_M$US,Revenue_Condensate_M$US,Revenue_Gas_M$US,Revenue_NGL_M$US,Total_Revenue_M$US,Capex_Explo_Site_Survey_M$US,Capex_Explo_Drilling_-_Dry_Hole_M$US,Capex_Explo_Drilling_-_Success_M$US,Capex_Explo_Appraisal_Drilling_M$US,Development_Drilling_M$US,Capex_Workover_M$US,Plant_&_Euipment_M$US,Maintenance_Total_M$US,Capex_Total_M$US,Opex_Fixed_M$US,Opex_Workover_M$US,Opex_Sharing_M$US,Opex_Variable_M$US,Opex_Transportation_M$US,Opex_Treatment_M$US,Opex_Total_M$US,Epex_G&G_M$US,Epex_Seismic_M$US,Epex_G&A_M$US,Epex_Area_Fee_M$US,Opex_+_Epex_M$US,Royalty_M$US,Abandonment_M$US,Revenue_Processing_M$US,Revenue_Pipeline_M$US,Before_Tax_Cash_Flow_M$US,Tax_Paid_M$US
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02151012090873,0,0,0,0,0,2.02151012090873,0,0,0,0,2.02151012090873,0,0,0,45.1598636553923,43.1383535344836,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02484880922606,0,0,0,0,0,2.02484880922606,0,0,0,0,2.02484880922606,0,0,0,45.2344488418028,43.2096000325768,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0281930116586,0,0,0,0,0,2.0281930116586,0,0,0,0,2.0281930116586,0,0,0,45.3091572117126,43.280964200054,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03154273731334,0,0,0,0,0,2.03154273731334,0,0,0,0,2.03154273731334,0,0,0,45.3839889685692,43.3524462312559,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03489799531233,0,0,0,0,0,2.03489799531233,0,0,0,0,2.03489799531233,0,0,0,45.4589443161563,43.4240463208439,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03825879479271,0,0,0,0,0,2.03825879479271,0,0,0,0,2.03825879479271,0,0,0,45.5340234585939,43.4957646638012,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04162514490666,0,0,0,0,0,2.04162514490666,0,0,0,0,2.04162514490666,0,0,0,45.6092266003393,43.5676014554326,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04499705482152,0,0,0,0,0,2.04499705482152,0,0,0,0,2.04499705482152,0,0,0,45.6845539461874,43.6395568913659,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04837453371974,0,0,0,0,0,2.04837453371974,0,0,0,0,2.04837453371974,0,0,0,45.7600057012715,43.7116311675518,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2023-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05175759079897,0,0,0,0,0,2.05175759079897,0,0,0,0,2.05175759079897,0,0,0,45.8355820710635,43.7838244802645,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72715387104,0.72715387104,2.05039709018,0,0,0,0,0,2.05039709018,0,0,0,0,2.05039709018,0,0,0,35.3239233649774,32.5463724037574,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05378348767565,0,0,0,0,0,2.05378348767565,0,0,0,0,2.05378348767565,0,0,0,35.3822636963174,33.3284802086418,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05717547808209,0,0,0,0,0,2.05717547808209,0,0,0,0,2.05717547808209,0,0,0,35.4407003814579,33.3835249033758,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06057307063646,0,0,0,0,0,2.06057307063646,0,0,0,0,2.06057307063646,0,0,0,35.4992335795348,33.4386605088984,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06397627459116,0,0,0,0,0,2.06397627459116,0,0,0,0,2.06397627459116,0,0,0,35.5578634499473,33.4938871753561,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06738509921389,0,0,0,0,0,2.06738509921389,0,0,0,0,2.06738509921389,0,0,0,35.6165901523575,33.5492050531436,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07079955378762,0,0,0,0,0,2.07079955378762,0,0,0,0,2.07079955378762,0,0,0,35.6754138466913,33.6046142929036,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07421964761068,0,0,0,0,0,2.07421964761068,0,0,0,0,2.07421964761068,0,0,0,35.7343346931387,33.660115045528,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07764538999675,0,0,0,0,0,2.07764538999675,0,0,0,0,2.07764538999675,0,0,0,35.7933528521545,33.7157074621577,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08107679027489,0,0,0,0,0,2.08107679027489,0,0,0,0,2.08107679027489,0,0,0,35.8524684844581,33.7713916941832,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08451385778956,0,0,0,0,0,2.08451385778956,0,0,0,0,2.08451385778956,0,0,0,35.9116817510347,33.8271678932452,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2024-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08795660190068,0,0,0,0,0,2.08795660190068,0,0,0,0,2.08795660190068,0,0,0,35.9709928131353,33.8830362112346,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7416969484608,0.7416969484608,2.08634168848452,0,0,0,0,0,2.08634168848452,0,0,0,0,2.08634168848452,0,0,0,29.3835607748554,26.5555221379101,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08978745140664,0,0,0,0,0,2.08978745140664,0,0,0,0,2.08978745140664,0,0,0,29.432090114415,27.3423026630084,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09323890528637,0,0,0,0,0,2.09323890528637,0,0,0,0,2.09323890528637,0,0,0,29.4806996041244,27.387460698838,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09669605952279,0,0,0,0,0,2.09669605952279,0,0,0,0,2.09669605952279,0,0,0,29.5293893763581,27.4326933168353,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10015892353051,0,0,0,0,0,2.10015892353051,0,0,0,0,2.10015892353051,0,0,0,29.5781595637092,27.4780006401787,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10362750673968,0,0,0,0,0,2.10362750673968,0,0,0,0,2.10362750673968,0,0,0,29.6270102989898,27.5233827922502,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10710181859601,0,0,0,0,0,2.10710181859601,0,0,0,0,2.10710181859601,0,0,0,29.6759417152314,27.5688398966354,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11058186856085,0,0,0,0,0,2.11058186856085,0,0,0,0,2.11058186856085,0,0,0,29.7249539456852,27.6143720771244,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11406766611113,0,0,0,0,0,2.11406766611113,0,0,0,0,2.11406766611113,0,0,0,29.7740471238223,27.6599794577112,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11755922073948,0,0,0,0,0,2.11755922073948,0,0,0,0,2.11755922073948,0,0,0,29.8232213833345,27.7056621625951,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12105654195416,0,0,0,0,0,2.12105654195416,0,0,0,0,2.12105654195416,0,0,0,29.8724768581343,27.7514203161801,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2025-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12455963927917,0,0,0,0,0,2.12455963927917,0,0,0,0,2.12455963927917,0,0,0,29.9218136823552,27.797254043076,
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2026-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.756530887430016,0.756530887430016,25.7049117853372,0,0,0,0,0,25.7049117853372,0,0,0,0,25.7049117853372,0,0,0,300.414017218532,273.952574545765,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2027-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771661505178616,0.771661505178616,25.9583622961113,0,0,0,0,0,25.9583622961113,0,0,0,0,25.9583622961113,0,0,0,257.394732946725,230.664709145435,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2028-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787094735282189,0.787094735282189,26.4085450170123,0,0,0,0,0,26.4085450170123,0,0,0,0,26.4085450170123,0,0,0,227.101667553385,199.90602780109,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2029-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802836629987833,0.802836629987833,26.8638987660309,0,0,0,0,0,26.8638987660309,0,0,0,0,26.8638987660309,0,0,0,202.542413204857,174.875677808838,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2030-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818893362587589,0.818893362587589,27.1328676151531,0,0,0,0,0,27.1328676151531,0,0,0,0,27.1328676151531,0,0,0,188.36347525407,160.411714276329,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2031-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835271229839341,0.835271229839341,27.6755249674561,0,0,0,0,0,27.6755249674561,0,0,0,0,27.6755249674561,0,0,0,181.864210105051,153.353413907756,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2032-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851976654436128,0.851976654436128,28.2290354668053,0,0,0,0,0,28.2290354668053,0,0,0,0,28.2290354668053,0,0,0,176.749162521289,147.668150400048,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2033-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86901618752485,0.86901618752485,28.7936161761414,0,0,0,0,0,28.7936161761414,0,0,0,0,28.7936161761414,0,0,0,126.386558665829,96.7239263021629,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2034-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.886396511275347,0.886396511275347,29.3694884996642,0,0,0,0,0,29.3694884996642,0,0,0,0,29.3694884996642,0,0,0,128.914289839146,98.6584048282062,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2035-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.904124441500854,0.904124441500854,29.9568782696575,0,0,0,0,0,29.9568782696575,0,0,0,0,29.9568782696575,0,0,0,131.492575635929,100.63157292477,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2036-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.922206930330872,0.922206930330872,15.448462458064,0,0,0,0,0,15.448462458064,0,0,0,0,15.448462458064,0,0,0,22.7259840022461,6.35531461385117,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2037-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940651068937489,0.940651068937489,15.7574317072253,0,0,0,0,0,15.7574317072253,0,0,0,0,15.7574317072253,0,0,0,23.180503682291,6.4824209061282,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2038-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959464090316239,0.959464090316239,16.0725803413698,0,0,0,0,0,16.0725803413698,0,0,0,0,16.0725803413698,0,0,0,23.6441137559368,6.61206932425077,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2039-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.978653372122564,0.978653372122564,16.3940319481972,0,0,0,0,0,16.3940319481972,0,0,0,0,16.3940319481972,0,0,0,24.1169960310556,6.74431071073579,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2040-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.998226439565015,0.998226439565015,16.7219125871612,0,0,0,0,0,16.7219125871612,0,0,0,0,16.7219125871612,0,0,0,24.5993359516767,6.87919692495051,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2041-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01819096835632,1.01819096835632,17.0563508389044,0,0,0,0,0,17.0563508389044,0,0,0,0,17.0563508389044,0,0,0,25.0913226707102,7.01678086344953,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2042-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03855478772344,1.03855478772344,17.3974778556825,0,0,0,0,0,17.3974778556825,0,0,0,0,17.3974778556825,0,0,0,25.5931491241245,7.15711648071852,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2043-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05932588347791,1.05932588347791,17.7454274127962,0,0,0,0,0,17.7454274127962,0,0,0,0,17.7454274127962,0,0,0,26.105012106607,7.3002588103329,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2044-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08051240114747,1.08051240114747,18.1003359610521,0,0,0,0,0,18.1003359610521,0,0,0,0,18.1003359610521,0,0,0,26.6271123487391,7.44626398653956,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2045-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10212264917042,1.10212264917042,18.4623426802732,0,0,0,0,0,18.4623426802732,0,0,0,0,18.4623426802732,0,0,0,27.1596545957139,7.59518926627035,0
Total Proved + Probable,Pipeline NO,ASR20,n/a,BASE,n/a,2046-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.486649406145,0,0,-596.486649406145,0
Total Proved + Probable,Alder,ASR20,n/a,BASE,n/a,2028-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3890.09575004039,0,0,-3890.09575004039,0
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,98.345,0,0,-104.13,0
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,95.4525,0,0,-101.2375,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,102.3945,0,0,-108.1795,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,131.898,0,0,-137.683,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,131.898,0,0,-137.683,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,123.2205,0,0,-129.0055,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,126.6915,0,0,-132.4765,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,138.2615,0,0,-144.0465,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,189.748,0,0,-195.533,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,197.2685,0,0,-203.0535,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,135.369,0,0,-141.154,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2021-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,146.3605,0,0,-152.1455,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.785,0,0,0,0,0,5.785,0,0,0,0,5.785,0,3175.965,0,0,-3181.75,0
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79455439783161,0,0,0,0,0,5.79455439783161,0,0,0,0,5.79455439783161,0,3181.21036440955,0,0,-3187.00491880739,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80412457552803,0,0,0,0,0,5.80412457552803,0,0,0,0,5.80412457552803,0,3186.46439196489,0,0,-3192.26851654041,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81371055915098,0,0,0,0,0,5.81371055915098,0,0,0,0,5.81371055915098,0,75.5782372689628,0,0,-81.3919478281138,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.82331237480525,0,0,0,0,0,5.82331237480525,0,0,0,0,5.82331237480525,0,75.7030608724683,0,0,-81.5263732472736,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.83293004863872,0,0,0,0,0,5.83293004863872,0,0,0,0,5.83293004863872,0,75.8280906323034,0,0,-81.6610206809421,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84256360684246,0,0,0,0,0,5.84256360684246,0,0,0,0,5.84256360684246,0,75.953326888952,0,0,-81.7958904957945,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8522130756508,0,0,0,0,0,5.8522130756508,0,0,0,0,5.8522130756508,0,76.0787699834604,0,0,-81.9309830591113,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-09-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8618784813414,0,0,0,0,0,5.8618784813414,0,0,0,0,5.8618784813414,0,76.2044202574382,0,0,-82.0662987387796,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-10-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87155985023531,0,0,0,0,0,5.87155985023531,0,0,0,0,5.87155985023531,0,76.3302780530591,0,0,-82.2018379032944,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-11-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88125720869707,0,0,0,0,0,5.88125720869707,0,0,0,0,5.88125720869707,0,82.3376009217589,0,0,-88.218858130456,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2022-12-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89097058313473,0,0,0,0,0,5.89097058313473,0,0,0,0,5.89097058313473,0,82.4735881638863,0,0,-88.364558747021,
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2023-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2254.0674,0,0,-2254.0674,0
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2024-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.657388,0,0,-854.657388,0
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2025-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.05994216,0,0,-135.05994216,0
Total Proved + Probable,Boulton,ASR20,n/a,BASE,n/a,2027-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.87107446512,0,0,-63.87107446512,0
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-01-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.202,0,0,-20.202,0
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-02-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.202,0,0,-20.202,
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-03-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.202,0,0,-20.202,
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-04-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.248,0,0,-157.248,
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-05-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.248,0,0,-157.248,
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-06-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.248,0,0,-157.248,
Total Proved + Probable,Caister,ASR20,n/a,BASE,n/a,2021-07-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.248,0,0,-157.248,
